2006/6/21 383.822500
2006/6/29 383.565000
2006/7/5 382.652500
2006/7/12 382.115000
2006/7/19 382.285000
2006/7/26 382.122500
2006/8/2 381.425000
2006/8/9 380.025000
2006/8/16 380.047500
2006/8/23 379.002500
2006/8/30 379.842500
2006/9/6 378.347500
2006/9/13 379.022500
2006/9/20 378.555000
2006/9/27 378.460000
2006/10/4 378.750000
2006/10/11 378.947500
2006/10/18 379.517500
2006/10/25 379.570000
2006/11/1 379.807500
2006/11/8 379.972500
2006/11/15 380.107500
2006/11/22 380.727500
2006/11/29 381.000000
2006/12/6 381.480000
2006/12/13 381.252500
2006/12/20 382.885000
2006/12/27 382.040000
2007/1/3 382.520000
2007/1/10 383.067500
2007/1/17 382.112500
2007/1/24 385.052500
2007/1/31 383.600000
2007/2/7 383.732500
2007/2/14 384.917500
2007/2/21 384.767500
2007/2/28 384.722500
2007/3/6 382.917500
2007/3/13 384.620000
2007/3/21 385.975000
2007/3/28 385.740000
2007/4/5 385.932500
2007/4/11 386.372500
2007/4/18 387.795000
2007/4/25 386.782500
2007/5/2 386.750000
2007/5/9 386.227500
2007/5/16 386.575000
2007/5/23 387.190000
2007/5/30 386.772500
2007/6/6 387.225000
2007/6/13 386.700000
2007/6/20 385.645000
2007/6/27 384.972500
2007/7/5 385.735000
2007/7/11 385.952500
2007/7/18 384.500000
2007/7/25 382.957500
2007/8/1 383.470000
2007/8/8 381.535000
2007/8/15 381.455000
2007/8/22 379.672500
2007/8/29 381.800000
2007/9/5 381.587500
2007/9/13 378.982500
2007/9/20 380.880000
2007/9/27 380.167500
2007/10/4 380.645000
2007/10/11 380.907500
2007/10/17 381.085000
2007/10/25 381.485000
2007/11/1 381.910000
2007/11/8 382.322500
2007/11/15 382.347500
2007/11/21 383.097500
2007/11/28 383.057500
2007/12/7 383.925000
2007/12/13 383.952500
2007/12/20 384.190000
2007/12/26 384.327500
2008/1/2 385.377500
2008/1/10 384.632500
2008/1/17 385.915000
2008/1/24 386.040000
2008/1/31 386.880000
2008/2/7 385.612500
2008/2/14 386.087500
2008/2/20 385.065000
2008/2/28 385.005000
2008/3/6 387.495000
2008/3/13 385.780000
2008/3/20 386.280000
2008/3/27 386.190000
2008/4/3 388.762500
2008/4/10 385.882500
2008/4/17 386.622500
2008/4/24 387.920000
2008/5/1 387.745000
2008/5/8 389.067500
2008/5/14 389.402500
2008/5/22 389.012500
2008/5/29 388.475000
2008/6/5 388.252500
2008/6/10 388.915000
2008/6/19 387.827500
2008/6/26 388.460000
